,name,scie,lang_x,tags,lang_names,local_name,full_lang_name,state
2749,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kh. Soh grape jyrngam,Soh grape jyrngam,Khasi,Meghalaya
2750,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mal. Mundiringa,Mundiringa,Malayalam,Kerala
2751,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,M. Angoor,Angoor,Manipuri,Manipur
2752,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mar. Draksha,Draksha,Marathi,Maharashtra
2753,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,N. Angoor,Angoor,Nepali,Nepal
2754,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,O. Angoor,Angoor,Oriya,Orissa
2755,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,P. Angoor,Angoor,Punjabi,Punjab
2756,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,S. Draakssaa,Draakssaa,Sanskrit,Uttaranchal
2757,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tam. Dratchai,Dratchai,Tamil,Tamil Nadu
2758,"Grapes, seeded, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Lili Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tel. Draksha padu.,Draksha padu.,Telugu,Andhra Pradesh
2759,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,A. Angoor,Angoor,Assamese,Assam
2760,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,B. Angoor,Angoor,Bengali,West Bengal
2761,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,G. Lal Draksha,Lal Draksha,Gujarati,Gujarat
2762,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,H. Angoor,Angoor,Hindi,Delhi
2763,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kan. Draksha,Draksha,Kannada,Karnataka
2764,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kash. Dach,Dach,Kashmiri,Jammu and Kashmir
2765,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kh. Soh grape saw,Soh grape saw,Khasi,Meghalaya
2766,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mal. Mundiringa,Mundiringa,Malayalam,Kerala
2767,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,M. Angoor,Angoor,Manipuri,Manipur
2768,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mar. Draksha,Draksha,Marathi,Maharashtra
2769,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,N. Angoor,Angoor,Nepali,Nepal
2770,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,O. Angoor,Angoor,Oriya,Orissa
2771,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,P. Angoor,Angoor,Punjabi,Punjab
2772,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,S. Draakssaa,Draakssaa,Sanskrit,Uttaranchal
2773,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tam. Dratchai,Dratchai,Tamil,Tamil Nadu
2774,"Grapes, seeded, round, red",Vitis vinifera,A. Angoor; B. Angoor; G. Lal Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape saw; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tel. Draksha padu.,Draksha padu.,Telugu,Andhra Pradesh
2775,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,A. Angoor,Angoor,Assamese,Assam
2776,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,B. Angoor,Angoor,Bengali,West Bengal
2777,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,G. Draksha,Draksha,Gujarati,Gujarat
2778,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,H. Angoor,Angoor,Hindi,Delhi
2779,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kan. Draksha,Draksha,Kannada,Karnataka
2780,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kash. Dach,Dach,Kashmiri,Jammu and Kashmir
2781,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kh. Soh grape iong,Soh grape iong,Khasi,Meghalaya
2782,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mal. Mundiringa,Mundiringa,Malayalam,Kerala
2783,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,M. Angoor,Angoor,Manipuri,Manipur
2784,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mar. Draksha,Draksha,Marathi,Maharashtra
2785,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,N. Angoor,Angoor,Nepali,Nepal
2786,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,O. Angoor,Angoor,Oriya,Orissa
2787,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,P. Angoor,Angoor,Punjabi,Punjab
2788,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,S. Draakssaa,Draakssaa,Sanskrit,Uttaranchal
2789,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tam. Dratchai,Dratchai,Tamil,Tamil Nadu
2790,"Grapes, seedless, oval, black",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tel. Draksha padu.,Draksha padu.,Telugu,Andhra Pradesh
2791,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,A. Angoor,Angoor,Assamese,Assam
2792,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,B. Angoor,Angoor,Bengali,West Bengal
2793,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,G. Draksha,Draksha,Gujarati,Gujarat
2794,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,H. Angoor,Angoor,Hindi,Delhi
2795,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kan. Draksha,Draksha,Kannada,Karnataka
2796,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kash. Dach,Dach,Kashmiri,Jammu and Kashmir
2797,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kh. Soh grape jyrngam,Soh grape jyrngam,Khasi,Meghalaya
2798,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mal. Mundiringa,Mundiringa,Malayalam,Kerala
2799,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,M. Angoor,Angoor,Manipuri,Manipur
2800,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mar. Draksha,Draksha,Marathi,Maharashtra
2801,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,N. Angoor,Angoor,Nepali,Nepal
2802,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,O. Angoor,Angoor,Oriya,Orissa
2803,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,P. Angoor,Angoor,Punjabi,Punjab
2804,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,S. Draakssaa,Draakssaa,Sanskrit,Uttaranchal
2805,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tam. Dratchai,Dratchai,Tamil,Tamil Nadu
2806,"Grapes, seedless, round, green",Vitis vinifera,A. Angoor; B. Angoor; G. Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape jyrngam; Mal. Mundiringa; M. Angoor; Mar. Draksha ; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Tel. Draksha padu.,Draksha padu.,Telugu,Andhra Pradesh
2807,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,G. Kadi Draksha,Kadi Draksha,Gujarati,Gujarat
2808,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,H. Angoor,Angoor,Hindi,Delhi
2809,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kan. Draksha,Draksha,Kannada,Karnataka
2810,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kash. Dach,Dach,Kashmiri,Jammu and Kashmir
2811,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Kh. Soh grape iong,Soh grape iong,Khasi,Meghalaya
2812,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mal. Mundiringa,Mundiringa,Malayalam,Kerala
2813,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,M. Angoor,Angoor,Manipuri,Manipur
2814,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,Mar. Draksha,Draksha,Marathi,Maharashtra
2815,"Grapes, seedless, round, black",Vitis vinifera,G. Kadi Draksha; H. Angoor; Kan. Draksha; Kash. Dach; Kh. Soh grape iong; Mal. Mundiringa; M. Angoor; Mar. Draksha; N. Angoor; O. Angoor; P. Angoor; S. Draakssaa; Tam. Dratchai; Tel. Draksha padu.,vegetarian eggetarian fishetarian veg,N. Angoor,Angoor,Nepali,Nepal
